Asset,Model,"Form Factor",CPU,Price,ASIN,Added
142323,"ThinkCentre M91p","Small Form Factor","i7 2600@3.4GHz",228.8,B0786HSGW7,"2019-05-06 21:45:11"
142419,"Optiplex 390","Small Form Factor","i5 2400@3.4GHz",139.99,B01LOSQWBC,"2019-05-08 20:26:10"
142387,"Optiplex 390","Small Form Factor","i5 2400@3.4GHz",139.99,B01LOSQWBC,"2019-05-08 20:36:49"
142409,"Optiplex 390","Small Form Factor","i5 2400@3.4GHz",139.99,B01LOSQWBC,"2019-05-08 20:39:19"
144141,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",279.99,B07CTTW8HR,"2019-05-10 18:35:14"
144137,"ThinkPad T450S",Notebook,"i5 5300U@2.3GHz",319.99,B07HHCGJSY,"2019-05-10 18:39:57"
144144,"ThinkPad T450S",Notebook,"i5 5300U@2.3GHz",319.99,B07HHCGJSY,"2019-05-10 18:40:19"
146409,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-05-14 15:36:44"
146143,"Elite 8300","Small Form Factor","i5 3470,3570@3.2GHz",160,B01CV9G1BO,"2019-05-15 14:39:49"
145401,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-15 17:01:04"
145400,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-15 17:01:29"
142404,"Optiplex 390","Small Form Factor","i5 2400@3.4GHz",139.99,B01LOSQWBC,"2019-05-15 19:49:00"
148254,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-05-15 19:58:24"
148255,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-05-15 20:06:05"
161559,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-17 15:29:25"
161558,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-17 15:31:48"
161570,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-17 15:32:40"
162153,"ProDesk 600 G1","Small Form Factor","i3 4130,4160@3.4GHz",149.89,B077MSZ9P3,"2019-05-17 17:26:14"
161794,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 15:50:21"
161910,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 16:28:06"
162313,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-20 17:18:38"
162324,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-20 17:24:47"
162310,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-20 17:27:31"
161868,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 17:28:18"
162326,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-20 17:28:56"
162276,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-20 17:30:45"
161762,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 17:44:55"
161802,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 18:17:35"
161784,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 18:31:50"
161779,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 18:37:14"
161782,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 18:38:18"
161845,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 18:42:38"
161843,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 19:03:46"
161874,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 19:49:58"
161757,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 20:25:16"
161764,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 20:45:06"
161766,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 21:01:40"
161851,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-20 22:17:25"
161889,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-21 15:38:37"
161885,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-21 16:42:32"
161884,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-21 17:28:42"
161860,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-21 17:33:17"
161893,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-21 19:06:26"
161857,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-21 19:10:43"
162316,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-21 22:07:21"
162357,"Elite 6300","Small Form Factor","i3 3220@3.3GHz",123.99,B01GU6HLH2,"2019-05-23 17:04:27"
161882,"Surface Pro 3",Tablet,"i5 4300U@1.9GHz",394.99,B00VU1XDDO,"2019-05-23 18:50:18"
164986,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-05-28 14:31:09"
165950,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-05-31 15:38:22"
167572,"Optiplex 990","Small Form Factor","i5 2400,2500@3.1GHz",137,B01HTVADHW,"2019-06-03 17:59:24"
166144,"Latitude E7440",Notebook,"i7 4600U@3.3GHz",320.5,B0799HPMFT,"2019-06-04 18:25:28"
169856,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",219.99,B073WVRDJT,"2019-06-06 21:34:50"
169558,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",219.99,B073WVRDJT,"2019-06-06 21:52:28"
170419,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",219.99,B073WVRDJT,"2019-06-07 18:52:41"
170427,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",219.99,B073WVRDJT,"2019-06-07 19:37:14"
170365,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",219.99,B073WVRDJT,"2019-06-10 18:25:09"
170461,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",219.99,B073WVRDJT,"2019-06-10 18:47:45"
170449,"ThinkPad T440",Notebook,"i5 4300U@1.9GHz",219.99,B073WVRDJT,"2019-06-11 14:21:50"
170380,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-11 14:51:03"
175425,"Optiplex 390","Small Form Factor","i5 2400@3.4GHz",139.99,B01LOSQWBC,"2019-06-13 15:46:52"
169739,"Thinkpad T420",Notebook,"i5 2410M,2540M,2520M@2.53GHz",212.86,B00W4AMWCI,"2019-06-13 18:53:01"
173007,"Latitude E6440",Notebook,"i5 4300M,4310M@2.6GHz",225.99,B07C1DK3SS,"2019-06-13 20:18:57"
172983,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-13 20:36:21"
173040,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-13 20:37:25"
173046,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-13 20:38:39"
173001,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-13 20:40:36"
173053,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 16:51:50"
173021,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 16:52:30"
172989,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 16:53:01"
173054,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 16:55:52"
172826,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 16:58:58"
172856,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 16:59:37"
172994,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 17:00:10"
172829,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 17:02:39"
172822,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 17:03:35"
172817,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 17:04:44"
172992,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 17:05:37"
172887,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 17:06:34"
172881,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-17 17:07:59"
173048,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:18:27"
172991,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:19:06"
172878,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:20:26"
173049,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:21:08"
172869,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:21:49"
173050,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:23:10"
173051,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:25:35"
172815,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:26:15"
172884,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 17:26:51"
175283,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 18:37:20"
175286,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 18:37:58"
175282,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 18:38:25"
175287,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 18:38:51"
175288,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 18:39:30"
175290,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 18:39:54"
176729,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-17 18:40:22"
175418,"Optiplex 390","Small Form Factor","i5 2400@3.4GHz",139.99,B01LOSQWBC,"2019-06-17 21:15:12"
175422,"Optiplex 390","Small Form Factor","i5 2400@3.4GHz",139.99,B01LOSQWBC,"2019-06-17 21:16:19"
176572,"Optiplex 7010","Small Form Factor","i5 3470,3570,3550,3475S,3570@3.2GHz",156.99,B01HSDJFFM,"2019-06-17 21:26:15"
175285,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-18 14:02:06"
175284,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-18 14:02:35"
176191,"Optiplex 3010","Small Form Factor","i3 3220@3.3GHz",104.49,B074YJQPNX,"2019-06-18 21:13:59"
176180,"Optiplex 3010","Small Form Factor","i3 3220@3.3GHz",104.49,B074YJQPNX,"2019-06-18 21:15:35"
178585,"Optiplex 7010","Small Form Factor","i3 3220,3240@3.3GHz",141.44,B079QB4P6S,"2019-06-18 23:00:48"
178580,"Optiplex 7010","Small Form Factor","i3 3220,3240@3.3GHz",141.44,B079QB4P6S,"2019-06-18 23:06:57"
89777,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
117111,"Latitude E6420",Notebook,"i7 2620M@<3.4GHz",223.98,B079P8759M,"2019-06-19 14:50:56"
72998,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
73003,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
75386,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
89679,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
89682,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
89684,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
89687,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92477,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92478,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92554,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92557,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92799,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92800,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
111005,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
68496,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
72945,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
72996,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
82607,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
82611,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
87139,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
89741,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
89767,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
89776,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
89780,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
89794,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
89795,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
89796,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
92476,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
92482,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
92519,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
92780,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
92801,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
92805,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
92807,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
96071,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
104103,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
112689,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
112692,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
112780,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
118487,"Latitude E6420",Notebook,"i7 2620M@<3.4GHz",223.98,B079P8759M,"2019-06-19 14:50:56"
118499,"Latitude E6420",Notebook,"i7 2620M@<3.4GHz",223.98,B079P8759M,"2019-06-19 14:50:56"
118504,"Latitude E6420",Notebook,"i7 2620M@<3.4GHz",223.98,B079P8759M,"2019-06-19 14:50:56"
118507,"Latitude E6420",Notebook,"i7 2620M@<3.4GHz",223.98,B079P8759M,"2019-06-19 14:50:56"
118509,"Latitude E6420",Notebook,"i7 2620M@<3.4GHz",223.98,B079P8759M,"2019-06-19 14:50:56"
118510,"Latitude E6420",Notebook,"i7 2620M@<3.4GHz",223.98,B079P8759M,"2019-06-19 14:50:56"
123788,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
130953,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
130954,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
141217,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
141269,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
141821,"Latitude E6420",Notebook,"i5 2520M,2540M@<2.5GHz",204.98,B00VKL0I96,"2019-06-19 14:50:56"
41361,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
41412,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
72944,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
72994,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
75375,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
82593,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
82608,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
82614,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
84267,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
89683,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92475,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92531,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
92732,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
101971,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
101974,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
101985,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
111704,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
112687,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
112690,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
114967,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
118514,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
118518,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
118520,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
118522,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
131049,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
131051,"Latitude E6430",Notebook,"i5 3320M@2.6GHz",244.98,B01M293O5P,"2019-06-19 14:50:56"
127947,"Latitude E7440",Notebook,"i7 4600U@3.3GHz",320.5,B0799HPMFT,"2019-06-19 14:50:56"
127973,"Latitude E7440",Notebook,"i7 4600U@3.3GHz",320.5,B0799HPMFT,"2019-06-19 14:50:56"
127990,"Latitude E7440",Notebook,"i7 4600U@3.3GHz",320.5,B0799HPMFT,"2019-06-19 14:50:56"
